id,1st_name,2nd_name,position,team,prvGWsPtsTrend,web_name,tot_pts,fxtrs_plyd,fxtrs_not_plyd,form,MeanAbsDev(form),StdDev(form),med_pts/fxtr,MedAbsDev(pts/fxtr),avg_pts/fxtr,MeanAbsDev(pts/fxtr),StdDev(pts/fxtr),med_pts/fxtr_plyd,MedAbsDev(pts/fxtr_plyd),avg_pts/fxtr_plyd,MeanAbsDev(pts/fxtr_plyd),StdDev(pts/fxtr_plyd),fplAdv_nxtGWs,xPts(fplAdv),defAdv_nxtGWs,xPts(defAdv),attAdv_nxtGWs,xPts(attAdv),xPts(avgAdv),#OfMatches_nxtGWs,gw17Pts,tot_aPts,tot_aPts-xPts(avgAdv),nxtGWsPtsTrend
628,Ferdi,Kadioglu,DEF,BHA,?,"F.Kadıoğlu (DEF, ?)",19,6,10,0.0,0.0,0.0,0.0,0.0,1.1875,1.8046875,2.3242942477233814,3.5,2.5,3.1666666666666665,2.8333333333333335,2.852873794770615,1,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
142,Jason,Steele,GKP,BHA,?,"Steele (GKP, ?)",9,2,14,0.0,0.0,0.0,0.0,0.0,0.5625,0.984375,1.7309228030157786,4.5,2.5,4.5,2.5,2.5,1,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
134,James,Milner,MID,BHA,?,"Milner (MID, ?)",5,3,13,0.0,0.0,0.0,0.0,0.0,0.3125,0.5078125,0.6817945071647321,2.0,0.0,1.6666666666666667,0.4444444444444444,0.4714045207910317,1,0.0,0,0.0,-1,0.0,0.0,1,0,0,0,?
124,Billy,Gilmour,MID,BHA,?,"Gilmour (MID, ?)",3,2,14,0.0,0.0,0.0,0.0,0.0,0.1875,0.328125,0.5266343608235224,1.5,0.5,1.5,0.5,0.5,1,0.0,0,0.0,-1,0.0,0.0,1,0,0,0,?
137,Jakub,Moder,MID,BHA,?,"Moder (MID, ?)",2,2,14,0.0,0.0,0.0,0.0,0.0,0.125,0.21875,0.33071891388307384,1.0,0.0,1.0,0.0,0.0,1,0.0,0,0.0,-1,0.0,0.0,1,0,0,0,?
141,Jeremy,Sarmiento Morante,MID,BHA,?,"Sarmiento (MID, ?)",1,1,15,0.0,0.0,0.0,0.0,0.0,0.0625,0.1171875,0.24206145913796356,1.0,0.0,1.0,0.0,0.0,1,0.0,0,0.0,-1,0.0,0.0,1,0,0,0,?
147,Adam,Webster,DEF,BHA,?,"Webster (DEF, ?)",1,3,13,0.0,0.0,0.0,0.0,0.0,0.0625,0.234375,0.42847841252506524,1.0,0.0,0.3333333333333333,0.888888888888889,0.9428090415820634,1,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
114,Benicio,Baker-Boaitey,MID,BHA,?,"Baker-Boaitey (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,-1,0.0,0.0,1,0,0,0,?
116,Valentín,Barco,DEF,BHA,?,"Barco (DEF, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
118,Amario,Cozier-Duberry,MID,BHA,?,"Cozier-Duberry (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,-1,0.0,0.0,1,0,0,0,?
119,Mahmoud,Dahoud,MID,BHA,?,"Dahoud (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,-1,0.0,0.0,1,0,0,0,?
125,Pascal,Groß,MID,BHA,?,"Gross (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,-1,0.0,0.0,1,0,0,0,?
127,Ibrahim,Osman,MID,BHA,?,"I.Osman (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,-1,0.0,0.0,1,0,0,0,?
130,Kacper,Kozłowski,MID,BHA,?,"Kozlowski (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,-1,0.0,0.0,1,0,0,0,?
132,Solly,March,MID,BHA,?,"March (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,-1,0.0,0.0,1,0,0,0,?
133,Adrian,Mazilu,MID,BHA,?,"Mazilu (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,-1,0.0,0.0,1,0,0,0,?
138,Mark,O’Mahony,FWD,BHA,?,"O’Mahony (FWD, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,-1,0.0,0.0,1,0,0,0,?
139,Odeluga,Offiah,DEF,BHA,?,"Offiah (DEF, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
140,Cameron,Peupion,MID,BHA,?,"Peupion (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,-1,0.0,0.0,1,0,0,0,?
143,Deniz,Undav,FWD,BHA,?,"Undav (FWD, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,-1,0.0,0.0,1,0,0,0,?
601,Andrew,Moran,MID,BHA,?,"Moran (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,-1,0.0,0.0,1,0,0,0,?
615,Carl,Rushworth,GKP,BHA,?,"Rushworth (GKP, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
663,Imari,Samuels,DEF,BHA,?,"Samuels (DEF, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
668,Killian,Cahill,GKP,BHA,?,"Cahill (GKP, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
681,Ruairi,McConville,DEF,BHA,?,"McConville (DEF, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
685,Jacob,Slater,DEF,BHA,?,"Slater (DEF, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
71,Justin,Kluivert,MID,BOU,?,"Kluivert (MID, ?)",65,16,0,6.0,5.6,7.014271166700073,2.5,1.0,4.0625,3.34375,4.904956039558357,2.5,1.0,4.0625,3.34375,4.904956039558357,1,2.611111111111111,0,0.0,4,2.9444444444444446,2.77777777778,1,0,0,0,?
580,Dean,Huijsen,DEF,BOU,?,"Huijsen (DEF, ?)",26,10,6,4.2,4.32,5.418486873657627,1.0,1.0,1.625,1.8125,3.5333235062756425,1.0,0.5,2.6,2.4800000000000004,4.17612260356422,1,1.1111111111111112,0,1.0,0,0.0,1.05555555556,1,0,0,0,?
617,Francisco Evanilson,de Lima Barbosa,FWD,BOU,?,"Evanilson (FWD, ?)",65,15,1,4.0,3.2,4.0,2.0,1.0,4.0625,3.078125,3.4905005013608004,2.0,0.0,4.333333333333333,3.0666666666666673,3.4383458555273676,1,2.111111111111111,0,0.0,4,2.4444444444444446,2.27777777778,1,0,0,0,?
70,Milos,Kerkez,DEF,BOU,?,"Kerkez (DEF, ?)",50,16,0,4.0,2.8,2.898275349237888,2.0,1.0,3.125,2.4375,2.912795049432761,2.0,1.0,3.125,2.4375,2.912795049432761,1,2.111111111111111,0,2.0,0,0.0,2.05555555556,1,0,0,0,?
65,Enes,Ünal,FWD,BOU,?,"Enes Ünal (FWD, ?)",28,13,3,4.0,2.4,2.756809750418044,1.0,0.0,1.75,1.59375,2.1937410968480306,1.0,0.0,2.1538461538461537,1.7751479289940828,2.2479444917234552,1,1.0,0,0.0,4,1.0,1.0,1,0,0,0,?
74,Dango,Ouattara,MID,BOU,?,"O.Dango (MID, ?)",39,13,3,3.4,3.44,4.31740662898458,1.0,1.0,2.4375,2.15625,3.121873435935544,2.0,1.0,3.0,2.3076923076923075,3.2105595007244934,1,1.1111111111111112,0,0.0,4,1.4444444444444444,1.27777777778,1,0,0,0,?
81,Adam,Smith,DEF,BOU,?,"Smith (DEF, ?)",34,16,0,3.2,2.2399999999999998,2.3151673805580453,1.5,0.5,2.125,1.328125,1.79843682124227,1.5,0.5,2.125,1.328125,1.79843682124227,1,1.5555555555555556,0,1.5,0,0.0,1.52777777778,1,0,0,0,?
83,Marcus,Tavernier,MID,BOU,?,"Tavernier (MID, ?)",48,15,1,3.0,2.0,2.1908902300206643,2.0,1.0,3.0,1.5,2.091650066335189,2.0,1.0,3.2,1.4933333333333332,2.006655592438988,1,2.111111111111111,0,0.0,4,2.4444444444444446,2.27777777778,1,0,0,0,?
152,Kepa,Arrizabalaga,GKP,BOU,?,"Arrizabalaga (GKP, ?)",33,11,5,2.8,1.7600000000000002,2.2271057451320084,2.0,1.5,2.0625,1.5859375,2.0757152381769517,2.0,1.0,3.0,1.4545454545454546,1.8586407545691703,1,2.1666666666666665,0,2.0,0,0.0,2.08333333333,1,0,0,0,?
62,David,Brooks,MID,BOU,?,"Brooks (MID, ?)",18,9,7,2.8,1.7600000000000002,2.2271057451320084,1.0,1.0,1.125,1.078125,1.7275343701356567,1.0,0.0,2.0,1.3333333333333333,1.8856180831641267,1,1.1111111111111112,0,0.0,4,1.4444444444444444,1.27777777778,1,0,0,0,?
85,Illia,Zabarnyi,DEF,BOU,?,"Zabarnyi (DEF, ?)",35,16,0,2.6,1.92,2.1540659228538015,2.0,0.5,2.1875,1.1796875,1.7036266463048764,2.0,0.5,2.1875,1.1796875,1.7036266463048764,1,2.0555555555555554,0,2.0,0,0.0,2.02777777778,1,0,0,0,?
63,Ryan,Christie,MID,BOU,?,"Christie (MID, ?)",33,15,1,2.0,0.8,1.0954451150103321,2.0,0.0,2.0625,0.7265625,1.248436522214886,2.0,0.0,2.2,0.7200000000000001,1.1661903789690602,1,2.0,0,0.0,4,2.0,2.0,1,0,0,0,?
78,Antoine,Semenyo,MID,BOU,?,"Semenyo (MID, ?)",55,15,1,1.8,1.04,1.1661903789690602,2.0,1.0,3.4375,2.3515625,2.80554696093293,2.0,1.0,3.6666666666666665,2.355555555555555,2.748737083745107,1,2.111111111111111,0,0.0,4,2.4444444444444446,2.27777777778,1,0,0,0,?
60,Tyler,Adams,MID,BOU,?,"Adams (MID, ?)",10,7,9,1.4,0.72,0.8,0.0,0.0,0.625,0.78125,0.8569568250501305,2.0,0.0,1.4285714285714286,0.6530612244897959,0.7284313590846835,1,0.0,0,0.0,4,0.0,0.0,1,0,0,0,?
64,Lewis,Cook,MID,BOU,?,"Cook (MID, ?)",42,15,1,1.2,0.64,0.7483314773547883,2.0,1.0,2.625,1.8125,2.521780125229002,2.0,1.0,2.8,1.8400000000000003,2.508651696296904,1,2.111111111111111,0,0.0,4,2.4444444444444446,2.27777777778,1,0,0,0,?
76,Philip,Billing,MID,BOU,?,"Philip (MID, ?)",6,6,10,0.8,0.31999999999999995,0.4000000000000001,0.0,0.0,0.375,0.46875,0.4841229182759271,1.0,0.0,1.0,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,1,0,0,0,?
79,Marcos,Senesi,DEF,BOU,?,"Senesi (DEF, ?)",21,11,5,0.4,0.48,0.48989794855663565,1.0,1.0,1.3125,1.21875,2.1130176880471208,1.0,0.0,1.9090909090909092,1.3388429752066118,2.3141676475196102,1,1.1111111111111112,0,1.0,0,0.0,1.05555555556,1,0,0,0,?
68,James,Hill,DEF,BOU,?,"Hill (DEF, ?)",1,1,15,0.2,0.32,0.4,0.0,0.0,0.0625,0.1171875,0.24206145913796356,1.0,0.0,1.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
59,Max,Aarons,DEF,BOU,?,"Aarons (DEF, ?)",1,1,15,0.2,0.31999999999999995,0.4000000000000001,0.0,0.0,0.0625,0.1171875,0.24206145913796356,1.0,0.0,1.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
80,Luis,Sinisterra,MID,BOU,?,"Sinisterra (MID, ?)",19,8,8,0.0,0.0,0.0,0.5,0.5,1.1875,1.328125,2.603333199957316,1.0,0.0,2.375,2.15625,3.276335605520289,1,0.5555555555555556,0,0.0,4,0.7222222222222222,0.63888888889,1,0,0,0,?
77,Alex,Scott,MID,BOU,?,"Scott (MID, ?)",11,8,8,0.0,0.0,0.0,0.5,0.5,0.6875,0.6875,0.8454843286542927,1.0,0.0,1.375,0.5625,0.6959705453537527,1,0.5555555555555556,0,0.0,4,0.7222222222222222,0.63888888889,1,0,0,0,?
84,Mark,Travers,GKP,BOU,?,"Travers (GKP, ?)",10,3,13,0.0,0.0,0.0,0.0,0.0,0.625,1.015625,1.4086784586980805,3.0,1.0,3.3333333333333335,1.1111111111111112,1.247219128924647,1,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
592,Julián,Araujo Zúñiga,DEF,BOU,?,"J.Araujo (DEF, ?)",8,8,8,0.0,0.0,0.0,0.0,0.0,0.5,0.5625,0.6123724356957945,1.0,0.0,1.0,0.25,0.5,1,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
69,Daniel,Jebbison,FWD,BOU,?,"Jebbison (FWD, ?)",2,2,14,0.0,0.0,0.0,0.0,0.0,0.125,0.21875,0.33071891388307384,1.0,0.0,1.0,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,1,0,0,0,?
61,Jaidon,Anthony,MID,BOU,?,"Anthony (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,1,0,0,0,?
66,Romain,Faivre,MID,BOU,?,"Faivre (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,1,0,0,0,?
67,Hamed,Traorè,MID,BOU,?,"H.Traorè (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,1,0,0,0,?
72,Chris,Mepham,DEF,BOU,?,"Mepham (DEF, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
75,Alex,Paulsen,GKP,BOU,?,"Paulsen (GKP, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
599,Will,Dennis,GKP,BOU,?,"Dennis (GKP, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
680,Max,Kinsey,DEF,BOU,?,"Kinsey (DEF, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
687,Ben,Winterburn,MID,BOU,?,"Winterburn (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,1,0,0,0,?
106,Kevin,Schade,MID,BRE,?,"Schade (MID, ?)",56,16,0,7.6,6.160000000000001,7.889233169326409,1.5,0.5,3.5,3.25,5.350233639758174,1.5,0.5,3.5,3.25,5.350233639758174,-1,1.4444444444444444,0,0.0,1,1.5555555555555556,1.5,1,0,0,0,?
99,Bryan,Mbeumo,MID,BRE,?,"Mbeumo (MID, ?)",105,16,0,5.8,4.159999999999999,4.445222154178574,6.5,4.0,6.5625,4.0625,4.554788002750512,6.5,4.0,6.5625,4.0625,4.554788002750512,-1,6.055555555555555,0,0.0,1,6.944444444444445,6.5,1,0,0,0,?
110,Yoane,Wissa,FWD,BRE,?,"Wissa (FWD, ?)",75,13,3,4.2,2.6399999999999997,2.7129319932501077,2.0,2.0,4.6875,3.8984375,4.223723919718238,7.0,5.0,5.769230769230769,3.6331360946745557,3.964338069761577,-1,1.7777777777777777,0,0.0,1,2.2222222222222223,2.0,1,0,0,0,?
89,Mikkel,Damsgaard,MID,BRE,?,"Damsgaard (MID, ?)",60,16,0,4.0,2.4,2.8284271247461903,3.0,1.5,3.75,2.28125,2.7950849718747373,3.0,1.5,3.75,2.28125,2.7950849718747373,-1,2.8333333333333335,0,0.0,1,3.1666666666666665,3.0,1,0,0,0,?
91,Mark,Flekken,GKP,BRE,?,"Flekken (GKP, ?)",49,16,0,4.0,2.0,2.5298221281347035,3.0,1.0,3.0625,1.09375,1.7842628029525247,3.0,1.0,3.0625,1.09375,1.7842628029525247,-1,2.888888888888889,-1,2.888888888888889,0,0.0,2.88888888889,1,0,0,0,?
88,Nathan,Collins,DEF,BRE,?,"Collins (DEF, ?)",48,16,0,3.8,2.6399999999999997,2.7856776554368237,1.0,1.0,3.0,2.625,2.9368350311176825,1.0,1.0,3.0,2.625,2.9368350311176825,-1,0.8888888888888888,-1,0.8888888888888888,0,0.0,0.88888888889,1,0,0,0,?
104,Ethan,Pinnock,DEF,BRE,?,"Pinnock (DEF, ?)",33,16,0,2.0,1.6,2.0976176963403033,1.0,0.0,2.0625,1.7265625,2.276750700010873,1.0,0.0,2.0625,1.7265625,2.276750700010873,-1,1.0,-1,1.0,0,0.0,1.0,1,0,0,0,?
338,Sepp,van den Berg,DEF,BRE,?,"Van den Berg (DEF, ?)",20,14,2,2.0,1.6,2.0976176963403033,1.0,0.0,1.25,0.78125,1.346291201783626,1.0,0.0,1.4285714285714286,0.8163265306122449,1.3477115902938006,-1,1.0,-1,1.0,0,0.0,1.0,1,0,0,0,?
98,Keane,Lewis-Potter,MID,BRE,?,"Lewis-Potter (MID, ?)",38,16,0,1.8,0.64,0.7483314773547883,2.0,1.0,2.375,1.140625,1.4086784586980805,2.0,1.0,2.375,1.140625,1.4086784586980805,-1,1.8888888888888888,0,0.0,1,2.111111111111111,2.0,1,0,0,0,?
111,Yehor,Yarmoliuk,MID,BRE,?,"Yarmoliuk (MID, ?)",15,12,4,1.6,0.48,0.4898979485566356,1.0,1.0,0.9375,0.5859375,0.7473912964438374,1.0,0.0,1.25,0.5,0.5951190357119042,-1,0.8888888888888888,0,0.0,1,1.1111111111111112,1.0,1,0,0,0,?
101,Christian,Nørgaard,MID,BRE,?,"Nørgaard (MID, ?)",31,13,3,1.4,1.92,2.33238075793812,2.0,1.0,1.9375,1.453125,2.1350863565673404,2.0,0.0,2.3846153846153846,1.5147928994082838,2.131754840084772,-1,1.8888888888888888,0,0.0,1,2.111111111111111,2.0,1,0,0,0,?
94,Vitaly,Janelt,MID,BRE,?,"Janelt (MID, ?)",44,15,1,1.2,1.04,1.1661903789690602,2.0,1.0,2.75,1.5625,2.1360009363293826,2.0,1.0,2.933333333333333,1.52,2.0805982045769644,-1,1.8888888888888888,0,0.0,1,2.111111111111111,2.0,1,0,0,0,?
314,Fábio,Freitas Gouveia Carvalho,MID,BRE,?,"Carvalho (MID, ?)",26,15,1,1.0,0.4,0.6324555320336759,1.0,0.0,1.625,1.1875,1.7275343701356567,1.0,0.0,1.7333333333333334,1.2088888888888891,1.730767331432956,-1,1.0,0,0.0,1,1.0,1.0,1,0,0,0,?
107,Igor Thiago,Nascimento Rodrigues,FWD,BRE,?,"Thiago (FWD, ?)",5,4,12,1.0,0.4,0.6324555320336759,0.0,0.0,0.3125,0.46875,0.582961190818051,1.0,0.0,1.25,0.375,0.4330127018922193,-1,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
105,Mads,Roerslev Rasmussen,DEF,BRE,?,"Roerslev (DEF, ?)",16,12,4,0.8,0.64,0.7483314773547883,1.0,0.5,1.0,0.625,1.0,1.0,0.0,1.3333333333333333,0.6666666666666666,0.9428090415820634,-1,0.9444444444444444,-1,0.9444444444444444,0,0.0,0.94444444444,1,0,0,0,?
95,Mathias,Jensen,MID,BRE,?,"Jensen (MID, ?)",17,8,8,0.8,0.96,1.1661903789690604,0.5,0.5,1.0625,1.09375,1.5599979967935855,1.5,0.5,2.125,1.1875,1.6153559979150107,-1,0.4444444444444444,0,0.0,1,0.5555555555555556,0.5,1,0,0,0,?
674,Paris,Maghoma,MID,BRE,?,"Maghoma (MID, ?)",2,2,14,0.4,0.48,0.48989794855663565,0.0,0.0,0.125,0.21875,0.33071891388307384,1.0,0.0,1.0,0.0,0.0,-1,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
86,Kristoffer,Ajer,DEF,BRE,?,"Ajer (DEF, ?)",8,9,7,0.2,0.32,0.4,0.0,0.0,0.5,0.625,0.7071067811865476,1.0,1.0,0.8888888888888888,0.5925925925925927,0.7370277311900889,-1,0.0,-1,0.0,0,0.0,0.0,1,0,0,0,?
100,Ben,Mee,DEF,BRE,?,"Mee (DEF, ?)",2,3,13,0.2,0.32,0.4,0.0,0.0,0.125,0.21875,0.33071891388307384,1.0,0.0,0.6666666666666666,0.4444444444444445,0.4714045207910317,-1,0.0,-1,0.0,0,0.0,0.0,1,0,0,0,?
649,Jayden,Meghoma,DEF,BRE,?,"Meghoma (DEF, ?)",1,1,15,0.2,0.32,0.4,0.0,0.0,0.0625,0.1171875,0.24206145913796356,1.0,0.0,1.0,0.0,0.0,-1,0.0,-1,0.0,0,0.0,0.0,1,0,0,0,?
97,Yunus Emre,Konak,MID,BRE,?,"Konak (MID, ?)",4,4,12,0.0,0.0,0.0,0.0,0.0,0.25,0.375,0.4330127018922193,1.0,0.0,1.0,0.0,0.0,-1,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
102,Frank,Onyeka,MID,BRE,?,"Onyeka (MID, ?)",2,2,14,0.0,0.0,0.0,0.0,0.0,0.125,0.21875,0.33071891388307384,1.0,0.0,1.0,0.0,0.0,-1,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
602,Ryan,Trevitt,MID,BRE,?,"Trevitt (MID, ?)",1,1,15,0.0,0.0,0.0,0.0,0.0,0.0625,0.1171875,0.24206145913796356,1.0,0.0,1.0,0.0,0.0,-1,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
87,Ethan,Brierley,MID,BRE,?,"Brierley (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
90,Josh,Dasilva,MID,BRE,?,"Dasilva (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
92,Rico,Henry,DEF,BRE,?,"Henry (DEF, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-1,0.0,0,0.0,0.0,1,0,0,0,?
93,Aaron,Hickey,DEF,BRE,?,"Hickey (DEF, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-1,0.0,0,0.0,0.0,1,0,0,0,?
96,Kim,Ji-soo,DEF,BRE,?,"Ji-soo (DEF, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-1,0.0,0,0.0,0.0,1,0,0,0,?
103,Myles,Peart-Harris,MID,BRE,?,"Peart-Harris (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
108,Ivan,Toney,FWD,BRE,?,"Toney (FWD, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
109,Hákon,Valdimarsson,GKP,BRE,?,"Valdimarsson (GKP, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-1,0.0,0,0.0,0.0,1,0,0,0,?
112,Mathias,Jorgensen,DEF,BRE,?,"Zanka (DEF, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-1,0.0,0,0.0,0.0,1,0,0,0,?
634,Gustavo,Nunes Fernandes Gomes,MID,BRE,?,"G.Nunes (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
661,Tony,Yogane,MID,BRE,?,"Yogane (MID, ?)",0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
182,Cole,Palmer,MID,CHE,?,"Palmer (MID, ?)",128,16,0,8.8,5.76,6.241794613730894,6.0,4.0,8.0,5.5,6.791538853603062,6.0,4.0,8.0,5.5,6.791538853603062,2,6.888888888888889,0,0.0,1,6.444444444444445,6.66666666667,1,0,0,0,?
168,Enzo,Fernández,MID,CHE,?,"Enzo (MID, ?)",59,15,1,8.0,2.4,2.6832815729997477,2.0,1.0,3.6875,2.734375,3.3859775176453843,2.0,1.0,3.933333333333333,2.72,3.3559234529741917,2,2.2222222222222223,0,0.0,1,2.111111111111111,2.16666666667,1,0,0,0,?
180,Nicolas,Jackson,FWD,CHE,?,"N.Jackson (FWD, ?)",89,15,1,5.8,3.84,4.4,5.5,3.5,5.5625,3.6875,4.457700500257952,6.0,4.0,5.933333333333334,3.5377777777777775,4.358389100981641,2,6.277777777777778,0,0.0,1,5.888888888888889,6.08333333333,1,0,0,0,?
177,Noni,Madueke,MID,CHE,?,"Madueke (MID, ?)",75,15,1,5.2,3.44,4.214261501141095,3.0,2.0,4.6875,3.8203125,5.180718458862631,3.0,2.0,5.0,3.8666666666666667,5.202563470700445,2,3.4444444444444446,0,0.0,1,3.2222222222222223,3.33333333333,1,0,0,0,?
