id,1st_name,2nd_name,position,team,prvGWsPtsTrend,web_name,tot_pts,fxtrs_plyd,fxtrs_not_plyd,med_form,MedAbsDev(form),form,MeanAbsDev(form),StdDev(form),med_pts/fxtr,MedAbsDev(pts/fxtr),avg_pts/fxtr,MeanAbsDev(pts/fxtr),StdDev(pts/fxtr),med_pts/fxtr_plyd,MedAbsDev(pts/fxtr_plyd),avg_pts/fxtr_plyd,MeanAbsDev(pts/fxtr_plyd),StdDev(pts/fxtr_plyd),fplAdv_nxtGWs,xPts(fplAdv),defAdv_nxtGWs,xPts(defAdv),attAdv_nxtGWs,xPts(attAdv),xPts(avgAdv),#OfMatches_nxtGWs,gw16Pts,tot_aPts,tot_aPts-xPts(avgAdv),nxtGWsPtsTrend
445,Matt,Turner,GKP,CRY,~,"Turner (GKP, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,-5,0.0,0,0.0,0.0,1,0,0,0.0,~
644,Franco,Umeh-Chibueze,MID,CRY,~,"Umeh-Chibueze (MID, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0,0.0,-6,0.0,0.0,1,0,0,0.0,~
647,Kaden,Rodney,MID,CRY,~,"Rodney (MID, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0,0.0,-6,0.0,0.0,1,0,0,0.0,~
676,Zach,Marsh,FWD,CRY,~,"Marsh (FWD, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0,0.0,-6,0.0,0.0,1,0,0,0.0,~
238,Ashley,Young,DEF,EVE,4↓,"Young (DEF, 4↓)",57,12,2,4.5,5.0,5.75,6.25,6.609652033201143,5.0,3.5,4.071428571428571,3.6326530612244894,4.447540021730885,5.5,2.0,4.75,3.333333333333333,4.45580146176495,-6,2.666666666666667,1,5.388888888888889,0,0.0,4.02777777778,1,5,5,0.9722222222200001,~
231,Vitalii,Mykolenko,DEF,EVE,1↓,"Mykolenko (DEF, 1↓)",38,12,2,3.0,3.5,4.0,4.5,4.847679857416329,1.5,1.5,2.7142857142857144,2.734693877551021,3.325841921949376,2.0,1.5,3.1666666666666665,2.888888888888889,3.387066905483596,-6,0.5,1,1.6666666666666667,0,0.0,1.08333333333,1,7,7,5.91666666667,4↑
236,James,Tarkowski,DEF,EVE,1↓,"Tarkowski (DEF, 1↓)",43,14,0,3.0,3.0,3.25,3.25,3.2691742076555053,1.5,1.5,3.071428571428572,2.8061224489795924,3.0346636837497147,1.5,1.5,3.071428571428572,2.8061224489795924,3.0346636837497147,-6,0.5,1,1.6666666666666667,0,0.0,1.08333333333,1,6,6,4.91666666667,4↑
219,Jarrad,Branthwaite,DEF,EVE,~,"Branthwaite (DEF, ~)",23,7,7,3.0,3.0,3.25,3.25,3.2691742076555053,0.0,0.0,1.6428571428571428,2.061224489795918,2.524371006724613,2.0,2.0,3.2857142857142856,2.6122448979591835,2.710523708715754,-6,0.0,1,0.0,0,0.0,0.0,1,6,6,6.0,4↑
235,Jordan,Pickford,GKP,EVE,2↓,"Pickford (GKP, 2↓)",58,14,0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,4.142857142857143,3.326530612244898,4.137928102274355,2.0,1.0,4.142857142857143,3.326530612244898,4.137928102274355,-6,1.3333333333333337,1,2.111111111111111,0,0.0,1.72222222222,1,8,8,6.27777777778,4↑
230,Dwight,McNeil,MID,EVE,2↓,"McNeil (MID, 2↓)",65,13,1,2.5,1.5,3.5,2.75,3.3541019662496847,2.0,0.5,4.642857142857143,3.540816326530613,4.286309482479285,2.0,0.0,5.0,3.5384615384615383,4.242640687119285,-6,1.6666666666666667,0,0.0,-9,1.5,1.58333333333,1,0,0,-1.58333333333,1↓
217,Abdoulaye,Doucouré,MID,EVE,1↓,"A.Doucoure (MID, 1↓)",27,12,2,2.5,0.5,2.0,1.0,1.224744871391589,2.0,1.0,1.9285714285714288,0.8163265306122448,1.0326308782000686,2.0,1.0,2.25,0.625,0.7216878364870323,-6,1.3333333333333337,0,0.0,-9,1.0,1.16666666667,1,3,3,1.83333333333,2↑
222,Idrissa,Gueye,MID,EVE,2↓,"Gana (MID, 2↓)",26,13,1,2.0,1.0,1.75,1.25,1.299038105676658,2.0,0.5,1.8571428571428568,0.6326530612244898,0.8329931278350429,2.0,0.0,2.0,0.4615384615384615,0.6793662204867574,-6,1.6666666666666667,0,0.0,-9,1.5,1.58333333333,1,3,3,1.41666666667,1↑
232,Iliman,Ndiaye,FWD,EVE,2↓,"Ndiaye (FWD, 2↓)",39,14,0,2.0,0.0,1.5,0.75,0.8660254037844386,2.0,0.0,2.7857142857142856,1.6632653061224485,2.395787118749775,2.0,0.0,2.7857142857142856,1.6632653061224485,2.395787118749775,-6,2.0,0,0.0,-9,2.0,2.0,1,2,2,0.0,~
220,Dominic,Calvert-Lewin,FWD,EVE,2↓,"Calvert-Lewin (FWD, 2↓)",43,14,0,1.5,1.0,2.0,1.5,1.8708286933869709,2.0,0.0,3.071428571428572,1.969387755102041,2.814865785034004,2.0,0.0,3.071428571428572,1.969387755102041,2.814865785034004,-6,2.0,0,0.0,-9,2.0,2.0,1,2,2,0.0,~
577,Jesper,Lindstrøm,MID,EVE,~,"Lindstrøm (MID, ~)",18,10,4,1.5,1.0,1.5,1.0,1.118033988749895,1.0,1.0,1.2857142857142858,0.938775510204082,1.0973065354098013,1.5,0.5,1.8,0.8,0.8717797887081347,-6,0.3333333333333333,0,0.0,-9,0.0,0.16666666667,1,1,1,0.83333333333,~
651,Orel,Mangala,MID,EVE,~,"Mangala (MID, ~)",22,11,3,1.0,0.5,2.25,2.375,2.7726341266023544,1.0,1.0,1.5714285714285714,1.163265306122449,1.720227796970328,1.0,0.0,2.0,1.0909090909090908,1.7056057308448835,-6,0.3333333333333333,0,0.0,-9,0.0,0.16666666667,1,3,3,2.83333333333,3↑
218,Norberto Bercique,Gomes Betuncal,FWD,EVE,~,"Beto (FWD, ~)",16,9,5,0.5,0.5,0.75,0.75,0.82915619758885,1.0,0.5,1.1428571428571428,0.9591836734693876,1.726149424799225,1.0,0.0,1.7777777777777777,1.2098765432098766,1.872477727372524,-6,0.6666666666666667,0,0.0,-9,0.5,0.58333333333,1,0,0,-0.58333333333,~
224,Jack,Harrison,MID,EVE,1↓,"Harrison (MID, 1↓)",24,13,1,0.5,0.5,0.5,0.5,0.5,1.5,0.5,1.7142857142857142,0.8571428571428569,1.0301575072754254,2.0,1.0,1.8461538461538465,0.7810650887573966,0.9483713850721502,-6,1.1666666666666667,0,0.0,-9,1.0,1.08333333333,1,3,3,1.91666666667,2↑
156,Armando,Broja,FWD,EVE,~,"Broja (FWD, ~)",1,1,13,0.0,0.0,0.25,0.375,0.4330127018922193,0.0,0.0,0.0714285714285714,0.1326530612244897,0.2575393768188563,1.0,0.0,1.0,0.0,0.0,-6,0.0,0,0.0,-9,0.0,0.0,1,0,0,0.0,~
234,Nathan,Patterson,DEF,EVE,~,"Patterson (DEF, ~)",1,1,13,0.0,0.0,0.25,0.375,0.4330127018922193,0.0,0.0,0.0714285714285714,0.1326530612244897,0.2575393768188563,1.0,0.0,1.0,0.0,0.0,-6,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
582,Jake,O'Brien,DEF,EVE,~,"O'Brien (DEF, ~)",1,2,12,0.0,0.0,0.25,0.375,0.4330127018922193,0.0,0.0,0.0714285714285714,0.1326530612244897,0.2575393768188563,0.5,0.5,0.5,0.5,0.5,-6,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
228,Michael,Keane,DEF,EVE,~,"Keane (DEF, ~)",32,9,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.2857142857142856,2.73469387755102,3.8065464555640656,1.0,1.0,3.555555555555556,3.407407407407407,4.245549594342844,-6,0.3333333333333333,1,1.1111111111111112,0,0.0,0.72222222222,1,0,0,-0.72222222222,~
226,Tim,Iroegbunam,MID,EVE,~,"Iroegbunam (MID, ~)",8,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.6530612244897959,0.7284313590846836,1.0,0.0,1.3333333333333333,0.4444444444444443,0.4714045207910317,-6,0.0,0,0.0,-9,0.0,0.0,1,0,0,0.0,~
223,James,Garner,MID,EVE,~,"Garner (MID, ~)",7,4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7142857142857143,0.9063269671749656,1.5,0.5,1.75,0.75,0.82915619758885,-6,0.0,0,0.0,-9,0.0,0.0,1,0,0,0.0,~
221,Séamus,Coleman,DEF,EVE,~,"Coleman (DEF, ~)",1,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.1326530612244897,0.2575393768188563,1.0,0.0,1.0,0.0,0.0,-6,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
225,Mason,Holgate,DEF,EVE,~,"Holgate (DEF, ~)",1,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.1326530612244897,0.2575393768188563,1.0,0.0,1.0,0.0,0.0,-6,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
603,Harrison,Armstrong,MID,EVE,~,"Armstrong (MID, ~)",1,2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.1326530612244897,0.2575393768188563,0.5,0.5,0.5,0.5,0.5,-6,0.0,0,0.0,-9,0.0,0.0,1,0,0,0.0,~
227,João,Neves Virgínia,GKP,EVE,~,"J.Virginia (GKP, ~)",0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
229,Neal,Maupay,FWD,EVE,~,"Maupay (FWD, ~)",0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,0,0.0,-9,0.0,0.0,1,0,0,0.0,~
237,Youssef,Ramalho Chermiti,FWD,EVE,~,"Y. Chermiti (FWD, ~)",0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,0,0.0,-9,0.0,0.0,1,0,0,0.0,~
614,Jenson,Metcalfe,MID,EVE,~,"Metcalfe (MID, ~)",0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,0,0.0,-9,0.0,0.0,1,0,0,0.0,~
624,Asmir,Begovic,GKP,EVE,~,"Begovic (GKP, ~)",0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
627,Roman,Dixon,DEF,EVE,~,"Dixon (DEF, ~)",0,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
678,Callum,Bates,MID,EVE,~,"Bates (MID, ~)",0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,0,0.0,-9,0.0,0.0,1,0,0,0.0,~
247,Alex,Iwobi,MID,FUL,1↓,"Iwobi (MID, 1↓)",76,15,0,6.0,2.5,7.25,3.875,4.815340071064556,3.0,1.0,5.066666666666666,3.0222222222222217,3.785351884420904,3.0,1.0,5.066666666666666,3.0222222222222217,3.785351884420904,-3,2.6666666666666665,0,0.0,-3,2.6666666666666665,2.66666666667,1,2,2,-0.6666666666699999,~
257,Kenny,Tete,DEF,FUL,3↑,"Tete (DEF, 3↑)",36,14,1,2.5,1.5,2.5,1.5,1.8027756377319943,2.0,1.0,2.4,1.2533333333333332,1.624807680927192,2.0,0.5,2.571428571428572,1.2448979591836735,1.5452362609131385,-3,1.6666666666666667,-2,1.7777777777777777,0,0.0,1.72222222222,1,1,1,-0.7222222222200001,~
252,Raúl,Jiménez,FWD,FUL,4↑,"Raúl (FWD, 4↑)",61,15,0,2.0,0.5,3.25,2.375,2.7726341266023544,2.0,1.0,4.066666666666666,2.7377777777777776,2.9769484749021475,2.0,1.0,4.066666666666666,2.7377777777777776,2.9769484749021475,-3,1.6666666666666667,0,0.0,-3,1.6666666666666667,1.66666666667,1,2,2,0.3333333333299999,~
248,Bernd,Leno,GKP,FUL,~,"Leno (GKP, ~)",46,15,0,2.0,0.5,1.75,0.875,1.0897247358851685,3.0,1.0,3.066666666666667,1.3066666666666669,1.9821424996424677,3.0,1.0,3.066666666666667,1.3066666666666669,1.9821424996424677,-3,2.6666666666666665,-2,2.7777777777777777,0,0.0,2.72222222222,1,1,1,-1.72222222222,2↓
10,Reiss,Nelson,MID,FUL,1↓,"Nelson (MID, 1↓)",27,12,3,2.0,0.5,1.75,0.875,1.0897247358851685,1.0,1.0,1.8,1.3866666666666665,1.833030277982336,2.0,1.0,2.25,1.3333333333333333,1.7853571071357126,-3,0.6666666666666667,0,0.0,-3,0.6666666666666667,0.66666666667,1,0,0,-0.66666666667,~
245,Issa,Diop,DEF,FUL,1↑,"Diop (DEF, 1↑)",14,10,5,2.0,0.0,1.5,0.75,0.8660254037844386,1.0,1.0,0.9333333333333332,1.0133333333333332,1.1813363431112902,2.0,0.0,1.4,0.8400000000000001,1.2,-3,0.6666666666666667,-2,0.7777777777777778,0,0.0,0.72222222222,1,0,0,-0.72222222222,~
255,Antonee,Robinson,DEF,FUL,~,"Robinson (DEF, ~)",49,15,0,1.5,1.0,2.25,1.875,2.277608394786075,2.0,1.0,3.2666666666666666,2.1866666666666665,2.379542439676633,2.0,1.0,3.2666666666666666,2.1866666666666665,2.379542439676633,-3,1.6666666666666667,-2,1.7777777777777777,0,0.0,1.72222222222,1,6,6,4.27777777778,4↑
622,Sander,Berge,MID,FUL,3↑,"Berge (MID, 3↑)",22,12,3,1.5,1.0,1.75,1.25,1.479019945774904,1.0,1.0,1.4666666666666666,0.8977777777777778,1.0873004286866723,2.0,1.0,1.8333333333333333,0.6944444444444445,0.8975274678557508,-3,0.6666666666666667,0,0.0,-3,0.6666666666666667,0.66666666667,1,1,1,0.33333333333000004,~
19,Emile,Smith Rowe,MID,FUL,1↓,"Smith Rowe (MID, 1↓)",60,15,0,1.5,0.5,1.5,0.5,0.5,2.0,1.0,4.0,2.933333333333333,3.3466401061363023,2.0,1.0,4.0,2.933333333333333,3.3466401061363023,-3,1.6666666666666667,0,0.0,-3,1.6666666666666667,1.66666666667,1,1,1,-0.6666666666700001,~
241,Calvin,Bassey,DEF,FUL,~,"Bassey (DEF, ~)",29,15,0,1.5,0.5,1.0,1.0,1.224744871391589,2.0,0.0,1.9333333333333331,1.1555555555555554,1.8427033281447005,2.0,0.0,1.9333333333333331,1.1555555555555554,1.8427033281447005,-3,2.0,-2,2.0,0,0.0,2.0,1,0,0,-2.0,2↓
259,Harry,Wilson,MID,FUL,~,"Wilson (MID, ~)",28,11,4,1.0,0.0,1.25,0.375,0.4330127018922193,1.0,1.0,1.8666666666666667,2.0533333333333337,3.303869784897031,1.0,0.0,2.5454545454545454,2.5289256198347108,3.627261335138183,-3,0.6666666666666667,0,0.0,-3,0.6666666666666667,0.66666666667,1,2,2,1.3333333333300001,1↑
251,Rodrigo,Muniz Carvalho,FWD,FUL,~,"Muniz (FWD, ~)",25,14,1,1.0,0.0,1.25,0.375,0.4330127018922193,1.0,1.0,1.6666666666666667,1.0666666666666664,1.4907119849998596,1.0,0.5,1.7857142857142858,1.0408163265306123,1.4725377234348789,-3,0.6666666666666667,0,0.0,-3,0.6666666666666667,0.66666666667,1,7,7,6.33333333333,4↑
249,Saša,Lukić,MID,FUL,~,"Lukić (MID, ~)",15,10,5,1.0,0.5,1.0,0.5,0.7071067811865476,1.0,1.0,1.0,0.8,0.8944271909999159,2.0,0.0,1.5,0.6,0.6708203932499369,-3,0.6666666666666667,0,0.0,-3,0.6666666666666667,0.66666666667,1,2,2,1.3333333333300001,1↑
239,Adama,Traoré,MID,FUL,1↓,"Adama (MID, 1↓)",41,14,1,1.0,0.0,0.75,0.375,0.4330127018922193,2.0,1.0,2.7333333333333334,1.5822222222222224,2.14372469210847,2.5,1.5,2.9285714285714284,1.4999999999999998,2.0861545523586047,-3,1.6666666666666667,0,0.0,-3,1.6666666666666667,1.66666666667,1,1,1,-0.6666666666700001,~
240,Andreas,Hoelgebaum Pereira,MID,FUL,~,"Andreas (MID, ~)",35,14,1,0.5,0.5,1.0,1.0,1.224744871391589,2.0,1.0,2.333333333333333,1.6,2.14993539954628,2.0,1.0,2.5,1.5714285714285714,2.1297216451250818,-3,1.6666666666666667,0,0.0,-3,1.6666666666666667,1.66666666667,1,6,6,4.33333333333,4↑
243,Tom,Cairney,MID,FUL,~,"Cairney (MID, ~)",10,10,5,0.5,0.5,1.0,1.0,1.224744871391589,1.0,1.0,0.6666666666666666,0.6222222222222221,0.7888106377466155,1.0,0.0,1.0,0.4,0.7745966692414834,-3,0.6666666666666667,0,0.0,-3,0.6666666666666667,0.66666666667,1,0,0,-0.66666666667,~
244,Timothy,Castagne,DEF,FUL,~,"Castagne (DEF, ~)",5,5,10,0.5,0.5,0.75,0.75,0.82915619758885,0.0,0.0,0.3333333333333333,0.4888888888888887,0.5962847939999438,1.0,0.0,1.0,0.4,0.6324555320336759,-3,0.0,-2,0.0,0,0.0,0.0,1,1,1,1.0,~
586,Jorge,Cuenca Barreno,DEF,FUL,~,"J.Cuenca (DEF, ~)",3,3,12,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.2,0.3200000000000001,0.4000000000000001,1.0,0.0,1.0,0.0,0.0,-3,0.0,-2,0.0,0,0.0,0.0,1,1,1,1.0,~
579,Ryan,Sessegnon,DEF,FUL,~,"Sessegnon (DEF, ~)",1,1,14,0.0,0.0,0.25,0.375,0.4330127018922193,0.0,0.0,0.0666666666666666,0.1244444444444444,0.2494438257849294,1.0,0.0,1.0,0.0,0.0,-3,0.0,-2,0.0,0,0.0,0.0,1,0,0,0.0,~
604,Josh,King,MID,FUL,~,"King (MID, ~)",1,1,14,0.0,0.0,0.25,0.375,0.4330127018922193,0.0,0.0,0.0666666666666666,0.1244444444444444,0.2494438257849294,1.0,0.0,1.0,0.0,0.0,-3,0.0,0,0.0,-3,0.0,0.0,1,0,0,0.0,~
191,Joachim,Andersen,DEF,FUL,~,"Andersen (DEF, ~)",20,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.9111111111111108,2.62466929133727,2.0,2.0,2.2222222222222223,2.3456790123456788,3.083208205669246,-3,0.0,-2,0.0,0,0.0,0.0,1,0,0,0.0,~
254,Harrison,Reed,MID,FUL,~,"Reed (MID, ~)",6,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4800000000000002,0.4898979485566357,1.0,0.0,0.75,0.375,0.4330127018922193,-3,0.0,0,0.0,-3,0.0,0.0,1,0,0,0.0,~
256,Jay,Stansfield,FWD,FUL,~,"Stansfield (FWD, ~)",1,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.1244444444444444,0.2494438257849294,1.0,0.0,1.0,0.0,0.0,-3,0.0,0,0.0,-3,0.0,0.0,1,0,0,0.0,~
242,Steven,Benda,GKP,FUL,~,"Benda (GKP, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,-2,0.0,0,0.0,0.0,1,0,0,0.0,~
246,Luke,Harris,MID,FUL,~,"Harris (MID, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0,0.0,-3,0.0,0.0,1,0,0,0.0,~
250,Kevin,Mbabu,DEF,FUL,~,"Mbabu (DEF, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,-2,0.0,0,0.0,0.0,1,0,0,0.0,~
253,Tim,Ream,DEF,FUL,~,"Ream (DEF, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,-2,0.0,0,0.0,0.0,1,0,0,0.0,~
258,Carlos Vinícius,Alves Morais,FWD,FUL,~,"Vinicius (FWD, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0,0.0,-3,0.0,0.0,1,0,0,0.0,~
605,Martial,Godo,MID,FUL,~,"Godo (MID, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0,0.0,-3,0.0,0.0,1,0,0,0.0,~
690,Samuel,Amissah,DEF,FUL,~,"Amissah (DEF, ~)",0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,-2,0.0,0,0.0,0.0,1,0,0,0.0,~
568,Arijanet,Muric,GKP,IPS,~,"Muric (GKP, ~)",39,14,1,2.5,0.5,2.5,0.5,0.5,2.0,1.0,2.6,1.3866666666666667,2.444040370643114,2.0,1.0,2.7857142857142856,1.326530612244898,2.425418120907093,1,2.111111111111111,0,2.0,0,0.0,2.05555555556,1,5,5,2.94444444444,3↑
274,Omari,Giraud-Hutchinson,MID,IPS,~,"Hutchinson (MID, ~)",37,14,1,2.0,0.0,3.75,2.625,3.031088913245535,2.0,0.0,2.466666666666667,1.413333333333334,2.1561282171728307,2.0,0.0,2.642857142857143,1.4387755102040816,2.12492496866336,1,2.0,0,0.0,1,2.0,2.0,1,2,2,0.0,~
278,Sam,Morsy,MID,IPS,~,"Morsy (MID, ~)",38,14,1,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.533333333333333,1.5911111111111105,2.4184476196289406,2.0,0.0,2.7142857142857144,1.6530612244897964,2.4032291201801037,1,2.0,0,0.0,1,2.0,2.0,1,2,2,0.0,~
263,Cameron,Burgess,DEF,IPS,3↑,"Burgess (DEF, 3↑)",13,7,8,2.0,1.0,2.0,1.0,1.4142135623730951,0.0,0.0,0.8666666666666667,1.0400000000000005,1.2036980056845192,2.0,0.0,1.8571428571428568,0.7755102040816327,1.1248582677159729,1,0.0,0,0.0,0,0.0,0.0,1,2,2,2.0,2↑
268,Liam,Delap,FWD,IPS,~,"Delap (FWD, ~)",58,15,0,2.0,0.0,1.75,0.375,0.4330127018922193,2.0,1.0,3.8666666666666663,2.888888888888889,3.480740661921764,2.0,1.0,3.8666666666666663,2.888888888888889,3.480740661921764,1,2.111111111111111,0,0.0,1,2.111111111111111,2.11111111111,1,1,1,-1.11111111111,1↓
267,Leif,Davis,DEF,IPS,~,"Davis (DEF, ~)",39,15,0,2.0,0.0,1.75,0.375,0.4330127018922193,2.0,1.0,2.6,2.026666666666667,2.727636339397171,2.0,1.0,2.6,2.026666666666667,2.727636339397171,1,2.111111111111111,0,2.0,0,0.0,2.05555555556,1,2,2,-0.0555555555599998,~
611,Sam,Szmodics,MID,IPS,~,"Szmodics (MID, ~)",40,14,1,2.0,0.0,1.5,0.75,0.8660254037844386,2.0,1.0,2.6666666666666665,1.9111111111111116,2.4944382578492945,2.0,1.0,2.857142857142857,1.9387755102040816,2.4743582965269675,1,2.111111111111111,0,0.0,1,2.111111111111111,2.11111111111,1,0,0,-2.11111111111,2↓
265,Conor,Chaplin,MID,IPS,4↑,"Chaplin (MID, 4↑)",26,13,2,1.5,0.5,2.75,2.125,2.48746859276655,1.0,0.0,1.7333333333333334,1.2444444444444445,1.8061622912192088,1.0,0.0,2.0,1.2307692307692308,1.7974340685458343,1,1.0,0,0.0,1,1.0,1.0,1,5,5,4.0,3↑
264,Wes,Burns,MID,IPS,~,"Burns (MID, ~)",19,12,3,1.5,0.5,2.25,1.375,1.6393596310755,1.0,1.0,1.2666666666666666,0.8888888888888886,1.2364824660660938,1.0,0.5,1.5833333333333333,0.8472222222222222,1.1873172373979173,1,1.1111111111111112,0,0.0,1,1.1111111111111112,1.11111111111,1,2,2,0.88888888889,~
619,Jens,Cajuste,MID,IPS,~,"Cajuste (MID, ~)",13,9,6,1.5,0.5,1.5,0.5,0.5,1.0,1.0,0.8666666666666667,0.8088888888888891,0.8844332774281066,2.0,0.0,1.4444444444444444,0.6172839506172839,0.6849348892187752,1,1.1111111111111112,0,0.0,1,1.1111111111111112,1.11111111111,1,2,2,0.88888888889,~
630,Dara,O'Shea,DEF,IPS,~,"O'Shea (DEF, ~)",19,12,3,1.0,0.0,1.25,0.375,0.4330127018922193,1.0,1.0,1.2666666666666666,1.0577777777777773,1.6918103387266026,1.0,0.5,1.5833333333333333,1.1111111111111112,1.753963764987433,1,1.1111111111111112,0,1.0,0,0.0,1.05555555556,1,2,2,0.94444444444,~
631,Jack,Clarke,MID,IPS,~,"J.Clarke (MID, ~)",19,13,2,1.0,0.0,1.25,0.375,0.4330127018922193,1.0,0.0,1.2666666666666666,0.6933333333333332,1.1234866364235143,1.0,0.0,1.4615384615384617,0.7100591715976332,1.08240363688233,1,1.0,0,0.0,1,1.0,1.0,1,4,4,3.0,3↑
281,Jack,Taylor,MID,IPS,2↑,"Taylor (MID, 2↑)",9,10,5,1.0,0.0,1.25,0.375,0.4330127018922193,1.0,1.0,0.6,0.5599999999999999,0.6110100926607788,1.0,0.0,0.9,0.36,0.5385164807134505,1,1.1111111111111112,0,0.0,1,1.1111111111111112,1.11111111111,1,6,6,4.8888888888899995,4↑
260,Ali,Al-Hamadi,FWD,IPS,~,"Al-Hamadi (FWD, ~)",4,6,9,1.0,0.0,0.75,0.375,0.4330127018922193,0.0,0.0,0.2666666666666666,0.3911111111111111,0.4422166387140533,1.0,0.0,0.6666666666666666,0.4444444444444445,0.4714045207910317,1,0.0,0,0.0,1,0.0,0.0,1,1,1,1.0,~
282,Axel,Tuanzebe,DEF,IPS,~,"Tuanzebe (DEF, ~)",15,9,6,0.5,0.5,0.75,0.75,0.82915619758885,0.0,0.0,1.0,1.0666666666666669,1.5491933384829668,1.0,1.0,1.6666666666666667,1.1851851851851851,1.6996731711975948,1,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
266,Harry,Clarke,DEF,IPS,~,"H.Clarke (DEF, ~)",-1,4,11,0.5,0.5,0.75,0.75,0.82915619758885,0.0,0.0,-0.0666666666666666,0.6577777777777777,1.4360439485692011,1.0,0.5,-0.25,2.375,2.7726341266023544,1,0.0,0,0.0,0,0.0,0.0,1,1,1,1.0,~
262,Nathan,Broadhead,MID,IPS,~,"Broadhead (MID, ~)",2,2,13,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.1333333333333333,0.2311111111111111,0.3399346342395189,1.0,0.0,1.0,0.0,0.0,1,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
270,Jacob,Greaves,DEF,IPS,~,"Greaves (DEF, ~)",12,8,7,0.0,0.0,0.25,0.375,0.4330127018922193,0.0,0.0,0.8,1.0666666666666669,1.5577761927397231,1.0,1.0,1.5,1.375,1.8708286933869709,1,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
